Address: /EmotiBit/0/EDA, Values: (4.441012859344482, 4.441012859344482)
Address: /EmotiBit/0/EDA, Values: (4.679794788360596,)
Address: /EmotiBit/0/EDA, Values: (4.679794788360596, 4.679794788360596)
Address: /EmotiBit/0/EDA, Values: (4.679794788360596, 4.679794788360596)
Address: /EmotiBit/0/EDA, Values: (4.679794788360596,)
Address: /EmotiBit/0/EDA, Values: (4.679794788360596, 4.676662921905518)
Address: /EmotiBit/0/EDA, Values: (4.676662921905518,)
Address: /EmotiBit/0/EDA, Values: (4.676662921905518, 4.676662921905518)
Address: /EmotiBit/0/EDA, Values: (4.667234897613525,)
Address: /EmotiBit/0/EDA, Values: (4.664121150970459, 4.664121150970459)
Address: /EmotiBit/0/EDA, Values: (4.661011219024658,)
Address: /EmotiBit/0/EDA, Values: (4.664121150970459, 4.661011219024658)
Address: /EmotiBit/0/EDA, Values: (4.664121150970459,)
Address: /EmotiBit/0/EDA, Values: (4.651645183563232, 4.648551940917969)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969,)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969, 4.648551940917969)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969,)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969, 4.648551940917969)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969, 4.648551940917969)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969,)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969, 4.648551940917969)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969,)
Address: /EmotiBit/0/EDA, Values: (4.648551940917969, 4.639266014099121)
Address: /EmotiBit/0/EDA, Values: (4.6361589431762695,)
Address: /EmotiBit/0/EDA, Values: (4.6423468589782715, 4.6361589431762695)
Address: /EmotiBit/0/EDA, Values: (4.639266014099121,)
Address: /EmotiBit/0/EDA, Values: (4.633087158203125, 4.633087158203125)
Address: /EmotiBit/0/EDA, Values: (4.633087158203125,)
Address: /EmotiBit/0/EDA, Values: (4.633087158203125, 4.633087158203125)
Address: /EmotiBit/0/EDA, Values: (4.63001823425293,)
Address: /EmotiBit/0/EDA, Values: (4.626923084259033, 4.626923084259033)
Address: /EmotiBit/0/EDA, Values: (4.63001823425293,)
Address: /EmotiBit/0/EDA, Values: (4.623863220214844, 4.623863220214844)
Address: /EmotiBit/0/EDA, Values: (4.620776176452637,)
Address: /EmotiBit/0/EDA, Values: (4.620776176452637, 4.620776176452637)
Address: /EmotiBit/0/EDA, Values: (4.63001823425293,)
Address: /EmotiBit/0/EDA, Values: (4.626923084259033, 4.6177239418029785)
Address: /EmotiBit/0/EDA, Values: (4.6177239418029785,)
Address: /EmotiBit/0/EDA, Values: (4.6177239418029785, 4.6177239418029785)
Address: /EmotiBit/0/EDA, Values: (4.6177239418029785, 4.614675998687744)
Address: /EmotiBit/0/EDA, Values: (4.614675998687744,)
Address: /EmotiBit/0/EDA, Values: (4.614675998687744, 4.608561038970947)
Address: /EmotiBit/0/EDA, Values: (4.614675998687744,)
Address: /EmotiBit/0/EDA, Values: (4.614675998687744, 4.605494976043701)
Address: /EmotiBit/0/EDA, Values: (4.605494976043701,)
Address: /EmotiBit/0/EDA, Values: (4.6024627685546875, 4.6024627685546875)
Address: /EmotiBit/0/EDA, Values: (4.6024627685546875,)
Address: /EmotiBit/0/EDA, Values: (4.6024627685546875, 4.6024627685546875)
Address: /EmotiBit/0/EDA, Values: (4.6024627685546875,)
Address: /EmotiBit/0/EDA, Values: (1.1300150156021118, 1.1290990114212036)
Address: /EmotiBit/0/EDA, Values: (1.1278200149536133,)
Address: /EmotiBit/0/EDA, Values: (1.127089023590088, 1.127089023590088)
Address: /EmotiBit/0/EDA, Values: (1.127089023590088,)
Address: /EmotiBit/0/EDA, Values: (1.126358985900879, 1.1261769533157349)
Address: /EmotiBit/0/EDA, Values: (1.1254489421844482,)
Address: /EmotiBit/0/EDA, Values: (1.1243590116500854, 1.1243590116500854)
Address: /EmotiBit/0/EDA, Values: (1.1238149404525757,)
Address: /EmotiBit/0/EDA, Values: (1.1227270364761353, 1.1218219995498657)
Address: /EmotiBit/0/EDA, Values: (1.1211010217666626,)
Address: /EmotiBit/0/EDA, Values: (1.120378017425537, 1.119837999343872)
Address: /EmotiBit/0/EDA, Values: (1.119837999343872,)
Address: /EmotiBit/0/EDA, Values: (1.1189379692077637, 1.1180399656295776)
Address: /EmotiBit/0/EDA, Values: (1.1180399656295776,)
Address: /EmotiBit/0/EDA, Values: (1.117861032485962, 1.117501974105835)
Address: /EmotiBit/0/EDA, Values: (1.1162480115890503,)
Address: /EmotiBit/0/EDA, Values: (1.1142840385437012, 1.1132140159606934)
Address: /EmotiBit/0/EDA, Values: (1.1123239994049072,)
Address: /EmotiBit/0/EDA, Values: (1.1101959943771362, 1.1164259910583496)
Address: /EmotiBit/0/EDA, Values: (1.1232709884643555,)
Address: /EmotiBit/0/EDA, Values: (1.1256320476531982, 1.127271056175232)
Address: /EmotiBit/0/EDA, Values: (1.1298320293426514,)
Address: /EmotiBit/0/EDA, Values: (1.130566954612732, 1.1301989555358887)
Address: /EmotiBit/0/EDA, Values: (1.130566954612732,)
Address: /EmotiBit/0/EDA, Values: (1.1290990114212036, 1.1220040321350098)
Address: /EmotiBit/0/EDA, Values: (1.113036036491394, 1.1101959943771362)
Address: /EmotiBit/0/EDA, Values: (1.1110819578170776,)
Address: /EmotiBit/0/EDA, Values: (1.1123239994049072, 1.113036036491394)
Address: /EmotiBit/0/EDA, Values: (1.113569974899292,)
Address: /EmotiBit/0/EDA, Values: (1.1141040325164795, 1.1146390438079834)
Address: /EmotiBit/0/EDA, Values: (1.11571204662323,)
Address: /EmotiBit/0/EDA, Values: (1.1162480115890503, 1.117501974105835)
Address: /EmotiBit/0/EDA, Values: (1.118399977684021,)
Address: /EmotiBit/0/EDA, Values: (1.1189379692077637, 1.1189379692077637)
Address: /EmotiBit/0/EDA, Values: (1.1189379692077637,)
Address: /EmotiBit/0/EDA, Values: (1.1189379692077637, 1.1189379692077637)
Address: /EmotiBit/0/EDA, Values: (1.118759036064148,)
Address: /EmotiBit/0/EDA, Values: (1.1189379692077637, 1.119299054145813)
Address: /EmotiBit/0/EDA, Values: (1.1200180053710938,)
Address: /EmotiBit/0/EDA, Values: (1.1205600500106812, 1.1200180053710938)
Address: /EmotiBit/0/EDA, Values: (1.119837999343872,)
Address: /EmotiBit/0/EDA, Values: (1.119837999343872, 1.119837999343872)
Address: /EmotiBit/0/EDA, Values: (1.1201989650726318, 1.119837999343872)
Address: /EmotiBit/0/EDA, Values: (1.120378017425537,)
Address: /EmotiBit/0/EDA, Values: (1.1205600500106812, 1.1205600500106812)
Address: /EmotiBit/0/EDA, Values: (1.1201989650726318, 1.1212810277938843)
Address: /EmotiBit/0/EDA, Values: (1.1220040321350098,)
Address: /EmotiBit/0/EDA, Values: (1.122365951538086, 1.1225459575653076)
Address: /EmotiBit/0/EDA, Values: (1.1229089498519897,)
Address: /EmotiBit/0/EDA, Values: (1.1234519481658936, 1.1238149404525757)
Address: /EmotiBit/0/EDA, Values: (1.1243590116500854,)
Address: /EmotiBit/0/EDA, Values: (1.1252670288085938, 1.1250859498977661)
Address: /EmotiBit/0/EDA, Values: (1.1250859498977661,)
Address: /EmotiBit/0/EDA, Values: (1.1256320476531982, 1.126358985900879)
Address: /EmotiBit/0/EDA, Values: (1.1267240047454834,)
Address: /EmotiBit/0/EDA, Values: (1.1267240047454834, 1.1265419721603394)
Address: /EmotiBit/0/EDA, Values: (1.1267240047454834,)
Address: /EmotiBit/0/EDA, Values: (1.1265419721603394, 1.126358985900879)
Address: /EmotiBit/0/EDA, Values: (1.126358985900879,)
Address: /EmotiBit/0/EDA, Values: (1.1261769533157349, 1.1261769533157349)
Address: /EmotiBit/0/EDA, Values: (1.1261769533157349,)
Address: /EmotiBit/0/EDA, Values: (1.1261769533157349, 1.127089023590088)
Address: /EmotiBit/0/EDA, Values: (1.127089023590088,)
Address: /EmotiBit/0/EDA, Values: (1.127271056175232, 1.1281839609146118)
Address: /EmotiBit/0/EDA, Values: (1.1289160251617432,)
Address: /EmotiBit/0/EDA, Values: (1.1290990114212036, 1.1314849853515625)
Address: /EmotiBit/0/EDA, Values: (1.1300150156021118,)
Address: /EmotiBit/0/EDA, Values: (1.1289160251617432, 1.1241780519485474)
Address: /EmotiBit/0/EDA, Values: (1.1043850183486938, 1.1146390438079834)
Address: /EmotiBit/0/EDA, Values: (1.1176810264587402,)
Address: /EmotiBit/0/EDA, Values: (1.113392949104309, 1.108253002166748)
Address: /EmotiBit/0/EDA, Values: (1.1010680198669434,)
Address: /EmotiBit/0/EDA, Values: (1.0886729955673218, 1.080564022064209)
Address: /EmotiBit/0/EDA, Values: (1.074394941329956,)
Address: /EmotiBit/0/EDA, Values: (1.0679670572280884, 1.0614550113677979)
Address: /EmotiBit/0/EDA, Values: (1.0545430183410645,)
Address: /EmotiBit/0/EDA, Values: (1.0483499765396118, 1.0470889806747437)
Address: /EmotiBit/0/EDA, Values: (1.0483499765396118,)
Address: /EmotiBit/0/EDA, Values: (1.0489829778671265, 1.0488250255584717)
Address: /EmotiBit/0/EDA, Values: (1.0472480058670044,)
Address: /EmotiBit/0/EDA, Values: (1.0447330474853516, 1.0434809923171997)
Address: /EmotiBit/0/EDA, Values: (1.0434809923171997,)
Address: /EmotiBit/0/EDA, Values: (1.0434809923171997, 1.0434809923171997)
Address: /EmotiBit/0/EDA, Values: (1.0426989793777466,)
Address: /EmotiBit/0/EDA, Values: (1.0419189929962158, 1.041295051574707)
Address: /EmotiBit/0/EDA, Values: (1.040516972541809,)
Address: /EmotiBit/0/EDA, Values: (1.039275050163269, 1.0381900072097778)
Address: /EmotiBit/0/EDA, Values: (1.037263035774231,)
Address: /EmotiBit/0/EDA, Values: (1.0368000268936157, 1.0358730554580688)
Address: /EmotiBit/0/EDA, Values: (1.034796953201294, 1.0338740348815918)
Address: /EmotiBit/0/EDA, Values: (1.0324950218200684,)
Address: /EmotiBit/0/EDA, Values: (1.0318830013275146, 1.0318830013275146)
Address: /EmotiBit/0/EDA, Values: (1.0315769910812378,)
Address: /EmotiBit/0/EDA, Values: (1.0318830013275146, 1.0314249992370605)
Address: /EmotiBit/0/EDA, Values: (1.0309669971466064,)
Address: /EmotiBit/0/EDA, Values: (1.0300509929656982, 1.0291379690170288)
Address: /EmotiBit/0/EDA, Values: (1.0285290479660034,)
Address: /EmotiBit/0/EDA, Values: (1.028074026107788, 1.0270119905471802)
Address: /EmotiBit/0/EDA, Values: (1.0261050462722778,)
Address: /EmotiBit/0/EDA, Values: (1.025046944618225, 1.024595022201538)
Address: /EmotiBit/0/EDA, Values: (1.0241429805755615,)
Address: /EmotiBit/0/EDA, Values: (1.023089051246643, 1.0221869945526123)
Address: /EmotiBit/0/EDA, Values: (1.0215879678726196,)
Address: /EmotiBit/0/EDA, Values: (1.020838975906372, 1.0205399990081787)
Address: /EmotiBit/0/EDA, Values: (1.0205399990081787,)
Address: /EmotiBit/0/EDA, Values: (1.0206890106201172, 1.0206890106201172)
Address: /EmotiBit/0/EDA, Values: (1.0205399990081787,)
Address: /EmotiBit/0/EDA, Values: (1.0205399990081787, 1.0206890106201172)
Address: /EmotiBit/0/EDA, Values: (1.0212880373001099,)
Address: /EmotiBit/0/EDA, Values: (1.0211390256881714, 1.0205399990081787)
Address: /EmotiBit/0/EDA, Values: (1.0205399990081787,)
Address: /EmotiBit/0/EDA, Values: (1.019940972328186, 1.0194940567016602)
Address: /EmotiBit/0/EDA, Values: (1.018599033355713, 1.0181529521942139)
Address: /EmotiBit/0/EDA, Values: (1.0169620513916016,)
Address: /EmotiBit/0/EDA, Values: (1.0150350332260132, 1.0138529539108276)
Address: /EmotiBit/0/EDA, Values: (1.014296054840088,)
Address: /EmotiBit/0/EDA, Values: (1.0145920515060425, 1.0145920515060425)
Address: /EmotiBit/0/EDA, Values: (1.014888048171997,)
Address: /EmotiBit/0/EDA, Values: (1.0156279802322388, 1.0160720348358154)
Address: /EmotiBit/0/EDA, Values: (1.0151840448379517,)
Address: /EmotiBit/0/EDA, Values: (1.0147390365600586, 1.0145920515060425)
Address: /EmotiBit/0/EDA, Values: (1.0145920515060425,)
Address: /EmotiBit/0/EDA, Values: (1.0145920515060425, 1.0140000581741333)
Address: /EmotiBit/0/EDA, Values: (1.0138529539108276,)
Address: /EmotiBit/0/EDA, Values: (1.0138529539108276, 1.0138529539108276)
Address: /EmotiBit/0/EDA, Values: (1.0138529539108276,)
Address: /EmotiBit/0/EDA, Values: (1.0137059688568115, 1.0137059688568115)
Address: /EmotiBit/0/EDA, Values: (1.0137059688568115,)
Address: /EmotiBit/0/EDA, Values: (1.013411045074463, 1.0132620334625244)
Address: /EmotiBit/0/EDA, Values: (1.0131160020828247,)
Address: /EmotiBit/0/EDA, Values: (1.013411045074463, 1.013411045074463)
Address: /EmotiBit/0/EDA, Values: (1.0138529539108276,)
Address: /EmotiBit/0/EDA, Values: (1.013411045074463, 1.0128200054168701)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0119379758834839)
Address: /EmotiBit/0/EDA, Values: (1.0122319459915161,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0123790502548218)
Address: /EmotiBit/0/EDA, Values: (1.012526035308838,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0126739740371704)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0123790502548218)
Address: /EmotiBit/0/EDA, Values: (1.0126739740371704,)
Address: /EmotiBit/0/EDA, Values: (1.0129690170288086, 1.0128200054168701)
Address: /EmotiBit/0/EDA, Values: (1.013411045074463,)
Address: /EmotiBit/0/EDA, Values: (1.0137059688568115, 1.013558030128479)
Address: /EmotiBit/0/EDA, Values: (1.0137059688568115,)
Address: /EmotiBit/0/EDA, Values: (1.0137059688568115, 1.0131160020828247)
Address: /EmotiBit/0/EDA, Values: (1.0131160020828247,)
Address: /EmotiBit/0/EDA, Values: (1.0131160020828247, 1.0132620334625244)
Address: /EmotiBit/0/EDA, Values: (1.013411045074463,)
Address: /EmotiBit/0/EDA, Values: (1.0132620334625244, 1.0137059688568115)
Address: /EmotiBit/0/EDA, Values: (1.0131160020828247,)
Address: /EmotiBit/0/EDA, Values: (1.013558030128479, 1.0129690170288086)
Address: /EmotiBit/0/EDA, Values: (1.0126739740371704,)
Address: /EmotiBit/0/EDA, Values: (1.0128200054168701, 1.0128200054168701)
Address: /EmotiBit/0/EDA, Values: (1.012526035308838, 1.0129690170288086)
Address: /EmotiBit/0/EDA, Values: (1.0131160020828247,)
Address: /EmotiBit/0/EDA, Values: (1.0128200054168701, 1.0128200054168701)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0123790502548218)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0122319459915161)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0113489627838135)
Address: /EmotiBit/0/EDA, Values: (1.0110549926757812,)
Address: /EmotiBit/0/EDA, Values: (1.0112030506134033, 1.0114970207214355)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0114970207214355)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0113489627838135)
Address: /EmotiBit/0/EDA, Values: (1.0110549926757812,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0114970207214355,)
Address: /EmotiBit/0/EDA, Values: (1.0113489627838135, 1.0109089612960815)
Address: /EmotiBit/0/EDA, Values: (1.0109089612960815, 1.0107630491256714)
Address: /EmotiBit/0/EDA, Values: (1.0107630491256714,)
Address: /EmotiBit/0/EDA, Values: (1.0106149911880493, 1.0109089612960815)
Address: /EmotiBit/0/EDA, Values: (1.0107630491256714,)
Address: /EmotiBit/0/EDA, Values: (1.0103219747543335, 1.0101759433746338)
Address: /EmotiBit/0/EDA, Values: (1.0103219747543335,)
Address: /EmotiBit/0/EDA, Values: (1.0104689598083496, 1.0103219747543335)
Address: /EmotiBit/0/EDA, Values: (1.0109089612960815,)
Address: /EmotiBit/0/EDA, Values: (1.0109089612960815, 1.0109089612960815)
Address: /EmotiBit/0/EDA, Values: (1.0110549926757812,)
Address: /EmotiBit/0/EDA, Values: (1.0107630491256714, 1.0109089612960815)
Address: /EmotiBit/0/EDA, Values: (1.0110549926757812,)
Address: /EmotiBit/0/EDA, Values: (1.0113489627838135, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0117900371551514,)
Address: /EmotiBit/0/EDA, Values: (1.0117900371551514, 1.0122319459915161)
Address: /EmotiBit/0/EDA, Values: (1.0120840072631836, 1.0123790502548218)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0128200054168701, 1.0123790502548218)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.012526035308838, 1.0128200054168701)
Address: /EmotiBit/0/EDA, Values: (1.0128200054168701,)
Address: /EmotiBit/0/EDA, Values: (1.012526035308838, 1.0122319459915161)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0114970207214355, 1.0114970207214355)
Address: /EmotiBit/0/EDA, Values: (1.0113489627838135,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0114970207214355)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0117900371551514)
Address: /EmotiBit/0/EDA, Values: (1.0117900371551514,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0114970207214355)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0116440057754517)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0128200054168701)
Address: /EmotiBit/0/EDA, Values: (1.0126739740371704,)
Address: /EmotiBit/0/EDA, Values: (1.0128200054168701, 1.0131160020828247)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0126739740371704)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218,)
Address: /EmotiBit/0/EDA, Values: (1.0123790502548218, 1.0122319459915161)
Address: /EmotiBit/0/EDA, Values: (1.0117900371551514,)
Address: /EmotiBit/0/EDA, Values: (1.0116440057754517, 1.0114970207214355)
Address: /EmotiBit/0/EDA, Values: (1.0110549926757812,)
Address: /EmotiBit/0/EDA, Values: (1.0109089612960815, 1.0110549926757812)
Address: /EmotiBit/0/EDA, Values: (1.0112030506134033, 1.0112030506134033)
Address: /EmotiBit/0/EDA, Values: (1.0112030506134033,)
Address: /EmotiBit/0/EDA, Values: (1.0109089612960815, 1.0107630491256714)
Address: /EmotiBit/0/EDA, Values: (1.0109089612960815,)
Address: /EmotiBit/0/EDA, Values: (1.0104689598083496, 1.0101759433746338)
Address: /EmotiBit/0/EDA, Values: (1.0107630491256714,)
Address: /EmotiBit/0/EDA, Values: (1.0104689598083496, 1.0100300312042236)
Address: /EmotiBit/0/EDA, Values: (1.0101759433746338,)
Address: /EmotiBit/0/EDA, Values: (1.0100300312042236, 1.0098830461502075)
Address: /EmotiBit/0/EDA, Values: (1.009443998336792,)
Address: /EmotiBit/0/EDA, Values: (1.0098830461502075, 1.009443998336792)
Address: /EmotiBit/0/EDA, Values: (1.009443998336792,)
Address: /EmotiBit/0/EDA, Values: (1.0090049505233765, 1.0087130069732666)
Address: /EmotiBit/0/EDA, Values: (1.0087130069732666,)
Address: /EmotiBit/0/EDA, Values: (1.0087130069732666, 1.008275032043457)
Address: /EmotiBit/0/EDA, Values: (1.0087130069732666, 1.0087130069732666)
Address: /EmotiBit/0/EDA, Values: (1.0084199905395508,)
Address: /EmotiBit/0/EDA, Values: (1.007544994354248, 1.0071079730987549)
Address: /EmotiBit/0/EDA, Values: (1.0071079730987549,)
Address: /EmotiBit/0/EDA, Values: (1.0065250396728516, 1.0063799619674683)
Address: /EmotiBit/0/EDA, Values: (1.0063799619674683,)
Address: /EmotiBit/0/EDA, Values: (1.0057979822158813, 1.0053629875183105)
Address: /EmotiBit/0/EDA, Values: (1.005071997642517,)
Address: /EmotiBit/0/EDA, Values: (1.005071997642517, 1.0052169561386108)
Address: /EmotiBit/0/EDA, Values: (1.0049279928207397,)
Address: /EmotiBit/0/EDA, Values: (1.00478196144104, 1.005071997642517)
Address: /EmotiBit/0/EDA, Values: (1.0049279928207397,)
Address: /EmotiBit/0/EDA, Values: (1.005071997642517, 1.0046379566192627)
Address: /EmotiBit/0/EDA, Values: (1.0044920444488525, 1.0043480396270752)
Address: /EmotiBit/0/EDA, Values: (1.0039139986038208,)
Address: /EmotiBit/0/EDA, Values: (1.004202961921692, 1.0039139986038208)
Address: /EmotiBit/0/EDA, Values: (1.003767967224121,)
Address: /EmotiBit/0/EDA, Values: (1.003767967224121, 1.0034799575805664)
Address: /EmotiBit/0/EDA, Values: (1.0029009580612183,)
Address: /EmotiBit/0/EDA, Values: (1.0029009580612183, 1.0029009580612183)
Address: /EmotiBit/0/EDA, Values: (1.0026119947433472,)
Address: /EmotiBit/0/EDA, Values: (1.0021790266036987, 1.0021790266036987)
Address: /EmotiBit/0/EDA, Values: (1.0020359754562378,)
Address: /EmotiBit/0/EDA, Values: (1.0020359754562378, 1.0020359754562378)
Address: /EmotiBit/0/EDA, Values: (1.001891016960144,)
Address: /EmotiBit/0/EDA, Values: (1.001459002494812, 1.001602053642273)
Address: /EmotiBit/0/EDA, Values: (1.0013149976730347,)
Address: /EmotiBit/0/EDA, Values: (1.0008820295333862, 1.0007389783859253)
Address: /EmotiBit/0/EDA, Values: (1.000596046447754,)
Address: /EmotiBit/0/EDA, Values: (1.000596046447754, 1.000596046447754)
Address: /EmotiBit/0/EDA, Values: (1.0000200271606445,)
Address: /EmotiBit/0/EDA, Values: (1.0000200271606445, 1.0000200271606445)
Address: /EmotiBit/0/EDA, Values: (0.9995899796485901,)
Address: /EmotiBit/0/EDA, Values: (0.9994459748268127, 0.9993029832839966)
Address: /EmotiBit/0/EDA, Values: (0.9991599917411804, 0.9985859990119934)
Address: /EmotiBit/0/EDA, Values: (0.9983000159263611,)
Address: /EmotiBit/0/EDA, Values: (0.9978709816932678, 0.9978709816932678)
Address: /EmotiBit/0/EDA, Values: (0.9978709816932678,)
Address: /EmotiBit/0/EDA, Values: (0.9974420070648193, 0.997156023979187)
Address: /EmotiBit/0/EDA, Values: (0.9970139861106873,)
Address: /EmotiBit/0/EDA, Values: (0.997156023979187, 0.9965850114822388)
Address: /EmotiBit/0/EDA, Values: (0.996300995349884,)
Address: /EmotiBit/0/EDA, Values: (0.9961569905281067, 0.996442973613739)
Address: /EmotiBit/0/EDA, Values: (0.9965850114822388,)
Address: /EmotiBit/0/EDA, Values: (1.0033340454101562, 1.0328010320663452)
Address: /EmotiBit/0/EDA, Values: (1.056141972541809,)
Address: /EmotiBit/0/EDA, Values: (1.0717480182647705, 1.0737309455871582)
Address: /EmotiBit/0/EDA, Values: (1.0722440481185913,)
Address: /EmotiBit/0/EDA, Values: (1.0724090337753296, 1.0709240436553955)
Address: /EmotiBit/0/EDA, Values: (1.0734000205993652,)
Address: /EmotiBit/0/EDA, Values: (1.1022870540618896, 1.170868992805481)
Address: /EmotiBit/0/EDA, Values: (1.2720450162887573,)
Address: /EmotiBit/0/EDA, Values: (1.3395880460739136, 1.3533869981765747)
Address: /EmotiBit/0/EDA, Values: (1.3390719890594482,)
Address: /EmotiBit/0/EDA, Values: (1.3051869869232178, 1.2662620544433594)
Address: /EmotiBit/0/EDA, Values: (1.2226799726486206,)
Address: /EmotiBit/0/EDA, Values: (1.2017890214920044, 1.2341649532318115)
Address: /EmotiBit/0/EDA, Values: (1.2847180366516113, 1.3083750009536743)
Address: /EmotiBit/0/EDA, Values: (1.3037209510803223,)
Address: /EmotiBit/0/EDA, Values: (1.2887599468231201, 1.3147989511489868)
Address: /EmotiBit/0/EDA, Values: (1.53984797000885,)
Address: /EmotiBit/0/EDA, Values: (1.6823439598083496, 1.6103639602661133)
Address: /EmotiBit/0/EDA, Values: (1.4761899709701538,)
Address: /EmotiBit/0/EDA, Values: (1.388471007347107, 1.356287956237793)
Address: /EmotiBit/0/EDA, Values: (1.2080450057983398,)
Address: /EmotiBit/0/EDA, Values: (1.1624640226364136, 1.1513160467147827)
Address: /EmotiBit/0/EDA, Values: (1.1422499418258667,)
Address: /EmotiBit/0/EDA, Values: (1.1373980045318604, 1.1357300281524658)
Address: /EmotiBit/0/EDA, Values: (1.133141040802002,)
Address: /EmotiBit/0/EDA, Values: (1.1280020475387573, 1.1241780519485474)
Address: /EmotiBit/0/EDA, Values: (1.1205600500106812,)
Address: /EmotiBit/0/EDA, Values: (1.1169650554656982, 1.1153539419174194)
Address: /EmotiBit/0/EDA, Values: (1.1151759624481201,)
Address: /EmotiBit/0/EDA, Values: (1.1149959564208984, 1.1153539419174194)
Address: /EmotiBit/0/EDA, Values: (1.1173219680786133,)
Address: /EmotiBit/0/EDA, Values: (1.119837999343872, 1.122365951538086)
Address: /EmotiBit/0/EDA, Values: (1.1254489421844482,)
Address: /EmotiBit/0/EDA, Values: (1.1265419721603394, 1.127089023590088)
Address: /EmotiBit/0/EDA, Values: (1.1249040365219116, 1.1221840381622314)
Address: /EmotiBit/0/EDA, Values: (1.1201989650726318,)
Address: /EmotiBit/0/EDA, Values: (1.119837999343872, 1.1191179752349854)
Address: /EmotiBit/0/EDA, Values: (1.118759036064148,)
Address: /EmotiBit/0/EDA, Values: (1.118219017982483, 1.118399977684021)
Address: /EmotiBit/0/EDA, Values: (1.1180399656295776,)
Address: /EmotiBit/0/EDA, Values: (1.1180399656295776, 1.1173219680786133)
Address: /EmotiBit/0/EDA, Values: (1.1148179769515991,)
Address: /EmotiBit/0/EDA, Values: (1.113569974899292, 1.1116149425506592)
Address: /EmotiBit/0/EDA, Values: (1.108428955078125,)
Address: /EmotiBit/0/EDA, Values: (1.1068439483642578, 1.105262041091919)
Address: /EmotiBit/0/EDA, Values: (1.104910969734192,)
Address: /EmotiBit/0/EDA, Values: (1.104910969734192, 1.1047359704971313)
Address: /EmotiBit/0/EDA, Values: (1.1040350198745728,)
Address: /EmotiBit/0/EDA, Values: (1.1038609743118286, 1.103685975074768)
Address: /EmotiBit/0/EDA, Values: (1.1040350198745728,)
Address: /EmotiBit/0/EDA, Values: (1.1047359704971313, 1.104910969734192)
